date,id,tweet
Wed Nov 20 23:37:57 +0000 2019,72898202,"#SantaCruzMountains - Hwy 17 SB before Brush Rd, a stalled car has the right lane blocked. #KCBSTraffic #Waze #LosGatos #SantaCruz"
Wed Nov 20 22:58:49 +0000 2019,72898202,A crash on city streets in #SanFrancisco could cause some #Muni delays. #KCBSTraffic #SF
Wed Nov 20 22:44:16 +0000 2019,72898202,"UPDATE: #MorganHill - 101 SB at Cochrane Rd, a new 3-car crash has the left lane blocked. Traffic was already heavy in the area from an earlier incident. #KCBSTraffic #SanJose #SJ"
Wed Nov 20 22:42:30 +0000 2019,72898202,"#MorganHill - 101 SB at Cochrane Rd, all lanes CLEAR after a truck spilled large chunks of concrete. Residual slowing begins just before Bailey Ave. #KCBSTraffic #Waze #SanJose"
Wed Nov 20 22:29:11 +0000 2019,72898202,"UPDATE: #SanFrancisco - 101 NB after Cesar Chavez, an earlier crash involving a motorcycle has been CLEARED. #KCBSTraffic #SF"
Wed Nov 20 22:24:37 +0000 2019,72898202,"#SanFrancisco - 101 NB after Cesar Chavez, a crash between a motorcycle and truck has the left lane and center divide blocked adding to already slow traffic out of #SF this afternoon. #KCBSTraffic #Waze #BayBridge"
Wed Nov 20 22:00:15 +0000 2019,72898202,"#Richmond/#SanRafael - 580 WB shortly after the toll plaza, a stalled car has the left lane blocked. #KCBSTraffic #Waze"
Wed Nov 20 21:30:00 +0000 2019,72898202,"#SanFrancisco - 101 NB and 80 EB towards the #BayBridge, the afternoon commute taking shape with slow traffic on 101 NB beginning a Cesar Chavez. #KCBSTraffic #Waze #SF"
Wed Nov 20 20:44:47 +0000 2019,72898202,"#Fremont to #UnionCity: Slow traffic on NB I-880 from Decoto Road almost to Alvarado Niles Rd. Culprit appears to be Caltrans sweeper crews, who are working their way toward #SanLeandro, scheduled to be on the road until 2:30pm. #KCBSTraffic #Waze"
Wed Nov 20 20:14:57 +0000 2019,72898202,"Good News: In #SanJose, SB Hwy-101 before Oakland Rd, pothole-filling completed, lanes reopened, no delay. Not-so-good news: Before that, SB Hwy-101 approaching Lawrence Expwy, Caltrans sweeper crews chugging along in the left lane, slowing traffic for nearly a mile. #KCBSTraffic"
Wed Nov 20 19:56:00 +0000 2019,72898202,#BART Says New Stations Won't Open This Year #Milpitas #SanJose
Wed Nov 20 19:43:42 +0000 2019,72898202,Aaaand that’s what it looks like when all SB Hwy-101 lanes are shut before Oakland Rd in #SanJose so crews can fill potholes. Traffic is backed up solidly for one mile (so far). #KCBS Traffic
Wed Nov 20 19:31:53 +0000 2019,72898202,"WB I-80/The #EastShoreFreeway, traffic slows from Gilman Street in #Berkeley almost to the #OaklandMaze. #BayBridge toll plaza approach slows from the 880 overcrossing. Metering lights on. Problem-free ride into #SanFrancisco. #KCBSTraffic #Waze"
Wed Nov 20 19:24:00 +0000 2019,72898202,"#BART Passenger Fatally Stabbed After Stopping Theft, Police Say. #Hayward"
Wed Nov 20 18:50:54 +0000 2019,72898202,"#SanLeandro to #Oakland: Very slow on NB I-880 from Davis Street to the Coliseum/Arena complex, due to an earlier stalled truck. Traffic is on the mend, though. #KCBSTraffic #Waze"
Wed Nov 20 18:31:54 +0000 2019,72898202,"#Berkeley: EB I-80 after Ashby Ave, crash cleared, but traffic is backed up thru the #OaklandMaze onto NB I-880 for about.a mile and onto WB I-580 from I-980/Hwy-24. #KCBSTraffic #Waze"
Wed Nov 20 18:11:05 +0000 2019,72898202,"Travel plans tonight in #DowntownSanFrancisco? Be aware: Salesforce’s #Dreamfest concert takes place at #OracleStadium, doors open 6:30pm, Fleetwood Mac show from 8:45-10:30pm. Plus, the Chase Center will have a concert by The Black Keys at 7pm. #KCBSTraffic #Waze"
Wed Nov 20 17:26:48 +0000 2019,72898202,#SantaCruzMountains northbound 17 the landscaping is back in the right lane from Summit Rd to Redwood Estates. In the backup northbound 17 at the restaurants there is an injury accident blocking the right lane. #KCBSTraffic
Wed Nov 20 17:24:30 +0000 2019,72898202,#SB680 slow into #Danville this morning from Hwy 24 #KCBSTraffic #Waze
Wed Nov 20 17:15:00 +0000 2019,72898202,#BART Says New Stations Won't Open This Year. #Milpitas #SanJose. https://kcbsradio.radio.com/articles/bart-delays-milpitas-and-berryessa-stations
Wed Nov 20 17:12:32 +0000 2019,72898202,Traffic/News Reporter gig in #Denver https://entercom.avature.net/careers/JobDetail/News-Traffic-Reporter-Part-Time-Denver/14840 @KCBSAMFMTraffic @KCBSRadio @995themountain @alice1059 @Comedy1031 @EZ1430radio @TinoCochino
Wed Nov 20 16:56:30 +0000 2019,72898202,"#SantaCruzMountains Update: SB Hwy-17 near Sugarloaf Rd, left lane blocked, possibly till noon, for work on the attenuators (crash-impact absorbers). NB Hwy-17 traffic, which HAD been slow in this area, has fully recovered (Even SB slowing is minor right now). #KCBSTraffic #Waze"
Wed Nov 20 16:40:56 +0000 2019,72898202,"#SantaCruzMountains: SB Hwy-17 near Sugarloaf Rd, left lane closed for road work till noon. Left lane also closed NB during setup. NB traffic backed up from Santa’s Village. SB slowing starts a half mile past Spanish Oaks Rd #KCBSTraffic #Waze"
Wed Nov 20 16:24:32 +0000 2019,72898202,"#MarinCounty commute is about at peak unpleasantness: SB Hwy-101 gears down at Rowland Blvd in #Novato. Eight miles later, as you pass N San Pedro Rd in #SanRafael, you’ll finally be back up to speed. #KCBSTraffic #Waze"
Wed Nov 20 16:08:45 +0000 2019,72898202,#SanMateo northbound 101 near Dore a crash is still blocking the left lane and traffic is backed up into #Belmont. #KCBSTraffic
Wed Nov 20 15:46:47 +0000 2019,72898202,"Update: Eastbound #BayBridge/#LowerDeck before Treasure Island, injury crash has CLEARED. Traffic Alert canceled. Traffic slows for about a mile (shortly after you get out over the water), but that should dissipate quickly now. #KCBSTraffic #Waze"
Wed Nov 20 15:29:57 +0000 2019,72898202,"WB #SanMateoBridge debris on the decline of the high-rise (before #FosterCity) in the middle lane has traffic mostly solid from the toll plaza — and before that, totally solid from I-880. WB #DumbartonBridge slows from Newark Blvd to the tolls. #KCBSTraffic #Waze"
Wed Nov 20 15:27:12 +0000 2019,72898202,#BayBridge: On the lower deck there is an injury accident blocking the two right lanes before the island. Traffic is backing up toward #SanFrancisco. #KCBSTraffic
Wed Nov 20 14:43:16 +0000 2019,72898202,#SanMateoCounty eastbound 92 at Skyline Blvd a crash is partially blocking the lane and that is backing up traffic into the hairpin turn as you come up the hill out of #HalfMoonBay. #KCBSTraffic
Wed Nov 20 14:23:22 +0000 2019,72898202,"#SanJose: NB Hwy-101 approaching Montague Expwy, 4 car accident in the center divide. Traffic is solid from Old Bayshore Hwy (two-&amp;-a-half miles). #KCBSTraffic #Waze"
Wed Nov 20 13:35:42 +0000 2019,72898202,#BART Says New Stations Won't Open This Year. #Milpitas #SanJose
Wed Nov 20 08:17:30 +0000 2019,72898202,#SanFrancisco #SF - I-80 Eastbound on the #BayBridge - At least the 2 right lanes are blocked because of bridge work. Expect delays from #4thSt #FourthSt. Photo: @CaltransHQ #KCBSTraffic
Wed Nov 20 08:08:20 +0000 2019,72898202,#MenloPark #RedwoodCity - Hwy-101 Northbound Between #WillowRd and #WhippleAve - The 3 left lanes are now blocked for construction. Expect delays. Use #ElCaminoReal or #I280 as an alternate. Photo: @CaltransHQ #KCBSTraffic
Wed Nov 20 07:55:52 +0000 2019,72898202,#SanJose – I-280 Southbound After #WinchesterBlvd – A one car crash was facing the wrong way in the left lane. CHP just cleared it from the roadway. Expect residual delays from #SaratogaAve. #KCBSTraffic
Wed Nov 20 07:54:18 +0000 2019,72898202,#MenloPark #RedwoodCity - Hwy-101 Northbound Between #WillowRd and #WhippleAve - The 2 left lanes are blocked for construction. Expect minor delays. Photo: @CaltransHQ #KCBSTraffic
Wed Nov 20 07:16:42 +0000 2019,72898202,#Orinda - Hwy-24 Eastbound After #StStephensDr – A one car crash is facing sideways in the center divide. A few cars pulled over to help. There is debris in the left lane. CHP is running a traffic break. #KCBSTraffic
Wed Nov 20 03:55:19 +0000 2019,72898202,#Albany #I80 eastbound before #Buchanan an accident was just cleared to the off-ramp. Slow from the maze. #KCBSTraffic
Wed Nov 20 02:45:35 +0000 2019,72898202,It's a slow commute on #I580 eastbound from #Hwy238 to #Hacienda. Several accidenta have contributed but are not blocking lanes. #KCBSTraffic #CastroValley #Dublin
Wed Nov 20 02:33:23 +0000 2019,72898202,"There's a second crash now on the #SanMateoBridge. This one involves a semi and two other vehicles, eastbound at #Clawitter. One person is injured . #KCBSTraffic"
Wed Nov 20 02:22:48 +0000 2019,72898202,#SanMateoBridge eastbound at the top of the high-rise there's a crash with a pickup and another vehicle blocking the left lane. Trafic on #Hwy 92 eastbound is still very slow from #ElCaminoReal all the way into #Hayward. #KCBSTraffic
Wed Nov 20 02:09:00 +0000 2019,72898202,The crash on the #RichmondSanRafaelBridge has been cleared from the eastbound lanes. But the trip up 101 from #Sausalito to #SirFrancisDrake is clocking in at 40 minutes. 101 southbound is at a crawl from Central SanRafael. #KCBSTraffic
Wed Nov 20 02:04:20 +0000 2019,72898202,UPDATE: The #CHP reports the road is OPEN now.
Wed Nov 20 01:46:52 +0000 2019,72898202,"#RichmondSanRafaelBridge #I580 eastbound, a truck and trailer are blocking the right lane almost half way across. #WAZE #KCBSTraffic"
Wed Nov 20 01:22:27 +0000 2019,72898202,#BART #SouthHayward station is open. Trains are passing thru in both directions. The police activity has ended. #KCBSTraffic
Wed Nov 20 00:43:14 +0000 2019,72898202,"#PleasantHill #Hwy24 eastbound at #PleasantHillRoad, the 2 right lanes are blocked by a crash. #WAZE #KCBSTraffic"
Wed Nov 20 00:21:20 +0000 2019,72898202,"##Fremont #I680 northbound near #Vargas, a crash is blocking the 3rd lane from the left. #WAZE #KCBSTraffic"
Wed Nov 20 00:02:03 +0000 2019,72898202,No estimated time for reopening.
Tue Nov 19 23:56:55 +0000 2019,72898202,"#SanJose #101 Southbound, pockets of slowing from #LawrenceExpy to McKee #Waze #KCBSTraffic"
Tue Nov 19 23:22:46 +0000 2019,72898202,"#BayBridge Lower Deck, stalled car in the left lane before #TreasureIsland #kcbstraffic"
Tue Nov 19 22:48:13 +0000 2019,72898202,"#Fremont #880 Southbound near Mission, crash involving an overturned vehicle moved to the right shoulder, slow from Auto Mall Pkwy. #waze #KCBSTraffic"
Tue Nov 19 22:24:09 +0000 2019,72898202,"#Fremont #880 Southbound just before Warren, right lane blocked by an overturned vehicle #KCBSTraffic"
Tue Nov 19 22:09:00 +0000 2019,72898202,@KCBSRadio and Chronicle Insider @philmatier speaks on how much this latest bike lane will be utilized and the future of more bikes and less cars. #Richmond #SanRafael.
Tue Nov 19 22:03:13 +0000 2019,72898202,"#Orinda #Hwy24 eastbound , bridge repair is slowing traffic from #CaminoPablo and #Accalanes. #WAZE #KCBSTraffic"
Tue Nov 19 21:59:23 +0000 2019,72898202,"#Bart #Hayward The South Hayward station is shut down for police activity. Limited service, trains are going thru and not stopping. AC Transit providing mutual aid with a bus bridge. #KCBSTraffic"
Tue Nov 19 20:44:15 +0000 2019,72898202,"#SunolGrade Update: Crash on SB-680 before Vargas Rd heading into #Fremont has cleared &amp; traffic has recovered to full speed. The separate problem on SB-680 @the Sunol exit (emg road work) still blocks the right lane, but traffic has largely recovered there as well. #KCBSTraffic"
Tue Nov 19 20:05:00 +0000 2019,72898202,Phil Matier: New #SanFrancisco #Transit Chief Faces #Muni Meltdown
Tue Nov 19 20:00:00 +0000 2019,72898202,PG&E Expands Possible Power Outages To East Bay And #MarinCounty @KCBSRadio
Tue Nov 19 19:48:10 +0000 2019,72898202,Traffic/News Reporter jobs in Denver! Apply here. https://entercom.avature.net/careers/JobDetail/News-Traffic-Reporter-Full-Time-Denver/14839 #Radio #Traffic #News #Denver
Tue Nov 19 19:20:10 +0000 2019,72898202,#SantaCruzMountains slow traffic continues northbound 17 as landscaping is back in the right lane from the summit to Redwood Estates. #KCBSTraffic #Waze.
Tue Nov 19 18:46:02 +0000 2019,72898202,Look out for slow traffic in downtown #SanFrancisco due to #dreamforce19 that begins today. Howard Street remains closed all week long. #KCBSTraffic #Waze
Tue Nov 19 18:44:10 +0000 2019,72898202,"The crash is cleared in #MountainView but traffic remains slow on both 101 and 237 through #SanJose, #SantaClara and #Sunnyvale"
Tue Nov 19 18:11:37 +0000 2019,72898202,A crash in #MountainView on northbound 101 at Ellis has been cleared but damage is done to the commute. Traffic backed up on both 101 and 237 through #Sunnyvale #SantaClara and #SanJose. #KCBSTraffic #Waze
Tue Nov 19 18:10:26 +0000 2019,72898202,Terrible traffic for the southbound 680 trip from #Pleasanton to #Fremont. Emergency roadwork at the #Sunol Exit/Koopman has the right lane blocked indefinitely. Then a crash near Vargas has the left lane blocked backing traffic up over the grade. #KCBSTraffic
Tue Nov 19 18:00:00 +0000 2019,72898202,@KCBSRadio and Chronicle Insider @philmatier speaks on how much this latest bike lane will be utilized and the future of more bikes and less cars. #Richmond #SanRafael Bridge https://kcbsradio.radio.com/media/audio-channel/phil-matier-will-anyone-use-new-bike-path-richmond-san-rafael-bridge
Tue Nov 19 17:54:56 +0000 2019,72898202,Southbound 680 before Vargas a crash has the left lane blocked backing traffic up over the #SunolGrade. #Fremont. #KCBSTraffic #Waze
Tue Nov 19 17:42:22 +0000 2019,72898202,"If it seems busy in Downtown #SanFrancisco, that’s because, today thru Friday, Moscone Centers North, South, and West are hosting #Dreamforce 2019, the annual conference of San Francisco-based Salesforce, Inc. (Closure of Howard St between 3rd &amp; 4th streets is due to Dreamforce)."
Tue Nov 19 17:40:30 +0000 2019,72898202,#SantaCruzMountains northbound 17 before the summit there is an accident in the left lane. After the summit the landscaping is back in the right lane. Traffic is slow going up the hill to the summit. #KCBSTraffic
Tue Nov 19 17:39:37 +0000 2019,72898202,Northbound 238 before 880 reports of a motorcycle down in the two right lanes. Traffic is backing up into #CastroValley. #SanLorenzo #KCBSTraffic #Waze
Tue Nov 19 17:30:00 +0000 2019,72898202,#SanFrancisco's new transit chief Jeffrey Tumlin has yet to be sworn in but has already found himself in the midst of a #MUNI meltdown. @KCBSRadio Insider @philmatier says Tumlin handled the situation the best he could but his inexperience showed
Tue Nov 19 17:00:00 +0000 2019,72898202,PG&E Expands Possible Power Outages To East Bay And #MarinCounty.
Tue Nov 19 16:39:35 +0000 2019,72898202,#Fremont to #Milpitas: SB I-880 is solid from Alvarado Blvd/N Fremont Blvd to Hwy-237 (earlier crash near Dixon Landing is gone). WB Hwy-237 is mostly solid from I-880 to Hwy-101 in #Sunnyvale. #KCBSTraffic #Waze
Tue Nov 19 15:30:50 +0000 2019,72898202,"#Milpitas: SB I-880 before Dixon Landing Rd, injury crash blocking all but the right lane. Traffic is solid from Auto Mall Parkway (4 miles).. And before that SB-880 slows from I-238 to Stevenson Blvd (14 miles). #KCBSTraffic #Waze"
Tue Nov 19 15:00:01 +0000 2019,72898202,@KCBSRadio and Chronicle Insider @philmatier speaks on how much this latest bike lane will be utilized and the future of more bikes and less cars. #Richmond #SanRafael
Tue Nov 19 14:49:25 +0000 2019,72898202,"#CorteMadera: SB Hwy-101 before Lucky Drive, 2 car injury accident moved to the shoulder. Traffic is backed up almost to I-580, but should improve now. #KCBSTraffic #Waze"
Tue Nov 19 14:45:19 +0000 2019,72898202,Eastbound 380 after El Camino there is a two car crash partially blocking the left lane. Traffic is starting to back up toward 280. #SanBruno #SouthSanFrancisco #SFO
Tue Nov 19 14:41:13 +0000 2019,72898202,#SanJose northbound 280 before Saratoga a crash has the second lane from the left blocked. #KCBSTraffic
Tue Nov 19 14:30:00 +0000 2019,72898202,#SanFrancisco's new transit chief Jeffrey Tumlin has yet to be sworn in but has already found himself in the midst of a #MUNI meltdown. @KCBSRadio Insider @philmatier says Tumlin handled the situation the best he could but his inexperience showed. https://kcbsradio.radio.com/media/audio-channel/phil-matier-new-sf-transit-chief-faces-muni-meltdown
Tue Nov 19 14:24:38 +0000 2019,72898202,"#Emeryville: WB I-80 after Powell Street, 2 vehicle accident blocks the left lane. Tow truck on scene. Traffic is solid from the Albany exit. #KCBSTraffic #Waze"
Tue Nov 19 14:20:13 +0000 2019,72898202,#MUNI delays.
Tue Nov 19 14:00:00 +0000 2019,72898202,PG&E Expands Possible Power Outages To East Bay And #MarinCounty https://kcbsradio.radio.com/articles/pge-expands-possible-power-outages-east-bay-and-marin
Tue Nov 19 10:47:46 +0000 2019,72898202,#Oakland #Orinda - Hwy-24 Eastbound in the #CaldecottTunnel - The right lane of the right bore is blocked by a crash. CHP is on the scene. Use the left bore in order to get around. #KCBSTraffic
Tue Nov 19 10:07:37 +0000 2019,72898202,#KCBSTraffic Update - The estimated time of opening for the highway is 3 a.m.
Tue Nov 19 08:21:37 +0000 2019,72898202,#SanFrancisco #SF - I-80 Eastbound on the #BayBridge - At least the 2 right lanes are blocked due to bridge work. Expect delays from #4thSt #FourthSt. Photo: @CaltransHQ #KCBSTraffic
Tue Nov 19 08:04:10 +0000 2019,72898202,#MenloPark #RedwoodCity - Hwy-101 Northbound Between #WillowRd and #WhippleAve - At least the 2 left lanes are blocked due to construction along the #peninsula. Use #ElCaminoReal or #I280 as an alternate. Photo: @CaltransHQ #KCBSTraffic
Tue Nov 19 07:21:34 +0000 2019,72898202,#Martinez - Hwy-4 Westbound After #AlhambraAve - A major injury crash has the highway shut down. All traffic is being diverted off to Alhambra Ave. Use #FranklinCanyonRd to get around. #KCBSTraffic
Tue Nov 19 03:51:00 +0000 2019,72898202,#Gilroy #KCBSTraffic
Tue Nov 19 03:42:33 +0000 2019,72898202,#BayBridge There's a crash with a motorcycle and a car eastbound near the 1st Street on-ramp. Middle lanes are blocked and there are injuries. Traffic is nearly at a standstill beginning at #CesarChavez. #KCBSTraffic
Tue Nov 19 02:59:11 +0000 2019,72898202,#Berkeley There's a crash on #I80eastbound under the #University overcrossing. Traffic is very slow from the maze. #KCBSTraffic
Tue Nov 19 02:44:45 +0000 2019,72898202,#SanMateoCounty #HalfMoonBay A crash on #Hwy92 westbound before #Highway1 has traffic at a crawl starrting before #SkylineBlvd. #KCBSTraffic
Tue Nov 19 02:42:35 +0000 2019,72898202,Good news! Northbound 101 is OPEN through #RohnertPark. #KCBSTraffic
Tue Nov 19 02:27:39 +0000 2019,72898202,#Montclair NINE vehicles are involved in a crash on #Hwy13 northbound before #BroadwayTerrace. Traffic is quickly backing up toward #ParkBlvd. #KCBSTraffic
Tue Nov 19 02:12:53 +0000 2019,72898202,#Fremont A motorcycle and a car collided on #I880 northbound before #MissionBlvd. The left lanes are blacked. Traffic is very slow from #Hwy237 to #AutoMallPkwy. #KCBSTraffic
Tue Nov 19 01:59:29 +0000 2019,72898202,#RohnertPark #Update The right lane is now open... all others remain closed. Backed up to Sierra ave. #KCBSTraffic
Tue Nov 19 01:57:03 +0000 2019,72898202,#SanMateo 101 SB Crash before Hwy 92 has the 2 right lanes blocked. Backed up to Broadway in #Burlingame #Waze #KCBSTraffic
Tue Nov 19 01:48:22 +0000 2019,72898202,#RohnertPark 101 NB Multi-Car Crash has all lanes blocked before Wilfred ave. Heavy traffic from Hwy 116. #Waze #SantaRosa #Cotati #KCBSTraffic
Tue Nov 19 01:05:57 +0000 2019,72898202,#Concord EB Hwy 4 before Solano way crash involving a motorcycle on the RHS... slow from Morello ave in #Martinez #Waze #KCBSTraffic
Tue Nov 19 01:01:35 +0000 2019,72898202,#Altamont 580 EB Heavy traffic from before 1st st in #Livermore to Grand Line rd in #Tracy #Waze #KCBSTraffic
Tue Nov 19 00:53:47 +0000 2019,72898202,"#Cupertino 85 SB earlier crash at De Anza Blvd has been cleared, but you still have Heavy Traffic from Hwy 280 to Almaden Expy. #Waze #SanJose #KCBSTraffic"
Tue Nov 19 00:47:40 +0000 2019,72898202,#DumbartonBridge 84 EB Car Fire just coming off the decline blocking the right lane. Heavy from Menlo Park. #EastPaloAlto #Fremont #KCBSTraffic
Tue Nov 19 00:25:26 +0000 2019,72898202,"#BayBridge 80 EB after 3 different incidents on the Bridge, they are all cleared, but the traffic remains heavy NB 101 from 280 to the lower deck of the bridge. #Waze #SanFrancisco #Oakland #KCBSTraffic"
Tue Nov 19 00:05:18 +0000 2019,72898202,#Albany 80 EB Shattered Glass across the 3 middle lanes just past Buchanan st. Heavy traffic from the Maze. #Waze #Richmond #Oakland #Berkeley #Emeryville #KCBSTraffic
Mon Nov 18 23:54:49 +0000 2019,72898202,#GoldenGateFerry Listen to #KCBSTraffic every 10 minutes on the 8's for updates.
Mon Nov 18 23:39:41 +0000 2019,72898202,"#BayBridge 80 EB crash past Treasure Island blocking the left lane and just before that, a stalled truck in the tunnel blocking the right lane. Heavy from Hwy 280. #Waze #SanFrancisco #Oakland #KCBSTraffic"
Mon Nov 18 23:30:08 +0000 2019,72898202,"#SonomaCounty Hwy 121, one-way traffic control remains in place from Meadowlark Lane to Hwy 12 due to the overturned big rig gas tanker incident that occurred over the weekend. ETO has been extended to Wednesday 11/20/2019 at 5pm. #KCBSTraffic"
Mon Nov 18 22:56:32 +0000 2019,72898202,#Martinez 680 SB an earlier crash has the Pacheco Blvd On-Ramp shut down... No ETO. SB 680 traffic is at the limit. #Waze #Benicia #Concord #KCBSTraffic
Mon Nov 18 22:45:47 +0000 2019,72898202,"#SanJose 237 EB Slow traffic due to an earlier crash, it’s all on the RHS now. Slow from Lawrence Expy to just past 1st st. #Waze #SantaClara #KCBSTraffic"
Mon Nov 18 22:24:18 +0000 2019,72898202,#Sonoma Traffic lights are now working on Hwy 37 at Hwy 121 Traffic is starting to move. #SearsPoint #KCBSTraffic
Mon Nov 18 22:21:54 +0000 2019,72898202,#Sunol 680 NB past Andrade rd. Crash is blocking the CD and left lane... Traffic is backing up from before Sheridan rd. #Waze #Fremont #Pleasanton #KCBSTraffic
Mon Nov 18 21:55:47 +0000 2019,72898202,#SanFrancisco 280 NB Crash on the 6th st off ramp at Brannan st. Backed up to just past Cesar Chavez st. #Waze #KCBSTraffic
Mon Nov 18 21:50:47 +0000 2019,72898202,#SanFrancisco 101 NB Heavy traffic from 280 to the lower deck of the Bay Bridge where you also have Bridge work with the right lane closed. #Waze #BayBridge #KCBSTraffic
Mon Nov 18 21:22:55 +0000 2019,72898202,#Sonoma Hwy 37 in both directions at Hwy 121 the traffic lights are not working... treat it like a Stop Sign. #SearsPoint #KCBSTraffic
Mon Nov 18 21:05:32 +0000 2019,72898202,"Update: Eastbound #DumbartonBridge, on the incline: A truck &amp; trailer are moving VERY slowly with a CHP escort. Other drivers getting by in the left lane. One mile backup. Hat tip to Tracy of the #PhoneForce. #KCBSTraffic"
Mon Nov 18 20:46:21 +0000 2019,72898202,"Eastbound #DumbartonBridge about a mile past University Ave, there’s a truck-trailer sitting in the left lane, causing delays. CHP &amp; bridge crews responding. #KCBSTraffic"
Mon Nov 18 19:51:30 +0000 2019,72898202,#SanJose : See that one-mile stretch of slowing on NB Hwy-101 approaching and passing McKee Road? It’ll be gone soon. Investigation into this morning’s fatal crash has been completed and all lanes are now OPEN. #KCBSTraffic #Waze
Mon Nov 18 19:16:32 +0000 2019,72898202,"#SantaCruzMountains: NB Hwy-17 is solid from just north of Glenwood Drive to just north of Summit Road, due to Caltrans landscaping and tree-removal work in the right lane scheduled until 3pm. #KCBSTraffic"
Mon Nov 18 18:25:46 +0000 2019,72898202,#MUNI Metro: InBound subway service delayed due to a power issue east of West Portal. Shuttle buses are supplementing service between West Portal and Church Street. MUNI is advising passengers who would normally take InBound light rail to take buses instead. #KCBSTraffic
Mon Nov 18 17:50:18 +0000 2019,72898202,"#Orinda #WB24 at Fish Ranch Rd, a 4 car crash blocks the 2nd lane from the left. #KCBStraffic"
Mon Nov 18 16:58:04 +0000 2019,72898202,"#Martinez/Pacheco: WB Hwy-4 after Pacheco Blvd, solo injury crash blocks the left lane. Traffic is extra-solid from Hwy-242 in #Concord (two-&amp;-a-half miles). #KCBSTraffic #Waze"
Mon Nov 18 16:40:39 +0000 2019,72898202,"#SanFrancisco: Oh-oh. Now we have #Muni problems on the InBound K, L, and M lines. Plan accordingly:"
Mon Nov 18 16:38:13 +0000 2019,72898202,"#SanJose: Northbound Hwy-101 after McKee Rd, fatal crash (2nd such this morning) blocks at least one lane (solo car went into the bushes). The very worst of the slowing starts at Story Rd, but general slowing starts north of Blossom Hill Rd. #KCBSTraffic #Waze"
Mon Nov 18 16:21:04 +0000 2019,72898202,Go Axel!
Mon Nov 18 16:20:21 +0000 2019,72898202,#MorganHill northbound 101 after San Martin Ave there is a crash blocking the two left lanes backing up traffic into #Gilroy. #KCBSTraffic
Mon Nov 18 16:13:30 +0000 2019,72898202,"#Albany: EB I-80 just past Buchanan Street, fatal crash (from 5:15am) has finally CLEARED. EB I-80 traffic still backed up thru the #OaklandMaze onto NB-880 &amp; WB-580. EB-580 backed up almost to Regatta Blvd. WB I-80 slows from before Richmond Pkway. #KCBSTraffic #Waze"
Mon Nov 18 15:56:09 +0000 2019,72898202,"#DalyCity: Southbound I-280 gears down at Eastmoor Ave and stays solid past Westborough Blvd in #SouthSanFrancisco. After a brief break, the slowdown continues from I-380 to Larkspur Drive and from Hillcrest Blvd well past Trousdale Drive. #KCBSTraffic #Waze"
Mon Nov 18 15:41:59 +0000 2019,72898202,Expect delays in #Merced for overnight drivers on hwy-99 tonight and all day tomorrow.
Mon Nov 18 15:16:01 +0000 2019,72898202,WB I-80/the Eastshore Freeway is mostly solid from before Pinole Valley Rd to the racetrack in Albany where everyone’s looking at a major eastbound crash. EB I-580 is also heavily backed up from Bayview Avenue. #KCBSTraffic #Waze
Mon Nov 18 14:48:55 +0000 2019,72898202,#Fremont: The eastbound Mowry Avenue onramp to southbound 880 is closed for paving work today until 3pm. The Westbound Mowry onramp is the detour. Traffic on 880 is slow due to drivers looking at the paving trucks according to Sean of the #KCBSTraffic phone force.
Mon Nov 18 14:38:36 +0000 2019,72898202,Problem on the Vallejo Ferry to San Francisco. At the very least this will mean some crowded boats heading into SF and probably some passengers turned away due to capacity limitations:
Mon Nov 18 14:25:34 +0000 2019,72898202,"#Fairfield: WB I-80 after Suisun Parkway, 2 car accident blocks the left lane. Traffic is backed up from Travis Blvd (close to 2 miles). #KCBSTraffic #Waze"
Mon Nov 18 14:18:55 +0000 2019,72898202,Investigation continues in #Albany for a crash eastbound 80 at Buchanan that has the three left lanes blocked. One soul died. No word how long lanes will be blocked. Traffic backed up in both directions. #KCBSTraffic #Berkeley #Richmond. Photo:Caltrans
Mon Nov 18 13:54:53 +0000 2019,72898202,"#ACETrain No. 1 is running 25 minutes behind schedule heading into Pleasanton, due to an earlier mechanical problem. ACE Train No. 3 is on schedule."
Mon Nov 18 13:48:28 +0000 2019,72898202,"#Albany update: Eastbound I-80 just past the Buchanan Street exit (before the I-580 Split), a fatal crash has the 3 left lanes blocked. #TrafficAlert issued. No ETO. EB traffic backed up beyond Gilman Street. WB (commute direction) slows from before Carlson Blvd. #KCBSTraffic"
Mon Nov 18 13:38:19 +0000 2019,72898202,"#Albany: Eastbound I-80 just past the Buchanan Street exit (before the I-580 Split), a crash with major injuries has the 3 left lanes blocked. Traffic is already solid from Gilman Street. Westbound gawkers slowing traffic for nearly a mile. #KCBSTraffic #Waze"
Mon Nov 18 11:20:34 +0000 2019,72898202,"#KCBSTraffic Update - The crash is reportedly clear, but the flares are still in the roadway."
Mon Nov 18 10:27:08 +0000 2019,72898202,#Hayward – I-880 Northbound Before #Hwy92 – A 3 car crash is blocking the right lane. One of the vehicles is partially underneath a big rig. CHP is on the scene. Photo: @CaltransHQ #KCBSTraffic
Mon Nov 18 08:05:07 +0000 2019,72898202,#Sonoma – Hwy-12 Westbound at #8thSt #EighthSt – An overturned car is blocking the highway. All traffic is being diverted to 8th St. #KCBSTraffic
